0h_01	0h_02	0h_03	0h_04	0h_05	0h_06	4h_01	4h_02	4h_03	4h_04	4h_05	4h_06	24h_01	24h_02	24h_03	24h_04	24h_05	24h_06	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	iBAQ peptides	MS/MS count	Peptides 0h_01	Peptides 0h_02	Peptides 0h_03	Peptides 0h_04	Peptides 0h_05	Peptides 0h_06	Peptides 4h_01	Peptides 4h_02	Peptides 4h_03	Peptides 4h_04	Peptides 4h_05	Peptides 4h_06	Peptides 24h_01	Peptides 24h_02	Peptides 24h_03	Peptides 24h_04	Peptides 24h_05	Peptides 24h_06	Protein IDs	Majority protein IDs	Protein names	Gene names	id
26.6054077148438	26.7038497924805	26.6676330566406	25.048620223999	26.3671474456787	26.6908569335938	26.6985607147217	26.6254730224609	26.4340591430664	26.6183490753174	26.6467761993408	26.5495433807373	26.6028614044189	26.5778751373291	26.6187686920166	26.3774948120117	26.4752960205078	26.7756786346436				8	8	8	48.8	48.8	48.8	23.613	0	44.643	3867600000	11	64	4	3	3	2	4	4	3	3	6	4	4	3	3	5	6	5	4	4	Q78KL9;Q3TAV0;Q3UD20;Q3T9B4;Q9D8S4;A0A1L1SS58;A0A1L1SQJ5;Q8BJ91;A0A1L1SS70	Q78KL9;Q3TAV0;Q3UD20;Q3T9B4;Q9D8S4;A0A1L1SS58	Oligoribonuclease, mitochondrial	Rexo2	2547
29.2043609619141	28.9982776641846	29.1645164489746	29.1418018341064	29.1190929412842	29.0484313964844	28.948070526123	28.9750328063965	28.8957366943359	28.9384269714355	28.9279861450195	28.8813076019287	28.8473587036133	28.7348918914795	28.7624645233154	28.7679347991943	28.7180023193359	28.8140888214111				45	24	0	85.2	54.6	0	49.085	0	258.64	37761000000	19	236	27	29	26	31	25	24	28	27	23	20	25	27	23	30	22	26	26	24	Q3T9L0;Q8VDW0;Q3U837;Q3TPL7;Q3TIE4;Q3UAF1;D6RHT5;Q8VDW0-2	Q3T9L0;Q8VDW0;Q3U837;Q3TPL7;Q3TIE4;Q3UAF1	ATP-dependent RNA helicase DDX39A	Ddx39;Ddx39a	2548
28.4536399841309	28.269458770752	28.1839504241943	28.16086769104	28.2022380828857	28.0096664428711	28.4353141784668	28.5792427062988	28.2455406188965	28.6567306518555	28.4167137145996	28.2795886993408	28.2743988037109	28.0639915466309	28.1247005462646	28.1690654754639	28.0980834960938	28.0099334716797				14	14	14	52.4	52.4	52.4	35.328	0	123.85	19714000000	13	152	10	7	10	9	9	9	10	10	10	10	10	9	8	10	9	10	8	8	Q3T9Z2;Q91Z53;D6REG4;B1AXQ0	Q3T9Z2;Q91Z53;D6REG4;B1AXQ0	Glyoxylate reductase/hydroxypyruvate reductase	Grhpr	2550
27.3021678924561	27.2534961700439	26.8053817749023	27.0242195129395	27.1862201690674	27.0841579437256	27.1941337585449	27.1849899291992	27.1723594665527	27.3951740264893	27.2741775512695	27.0956707000732	27.4477405548096	27.5927772521973	27.5400085449219	27.611047744751	27.4557571411133	27.4978504180908				16	12	1	30.8	24.3	3.4	70.528	0	56.625	6911100000	38	93	10	7	6	6	10	8	6	10	11	10	8	8	6	5	7	6	6	5	Q3TA75;Q9WVR4	Q3TA75;Q9WVR4	Fragile X mental retardation syndrome-related protein 2	Fxr2	2553
25.6133480072021	24.2491703033447	24.8280220031738	25.7983570098877	24.4977779388428	25.3980274200439	26.8588733673096	24.3905735015869	25.0995311737061	27.0397796630859	27.315185546875	26.9782562255859	24.5492305755615	23.4827308654785	24.8018646240234	25.5510025024414	25.927806854248	23.9770603179932				9	9	9	15.5	15.5	15.5	73.327	0	23.928	1244300000	35	22	1	0	3	1	0	1	3	1	1	5	2	4	0	1	1	0	1	0	Q3TA88;Q8R550-3;Q8R550-2;Q8R550;Q3TSX2;Q8R550-5;Q8R550-4;Q8R550-6;B0R0Y8;Q8R550-8;E9Q0C1;Q3TT90;Q8R550-7;B1AZ85	Q3TA88;Q8R550-3;Q8R550-2;Q8R550;Q3TSX2;Q8R550-5;Q8R550-4;Q8R550-6;B0R0Y8;Q8R550-8	SH3 domain-containing kinase-binding protein 1	Sh3kbp1	2554
27.2802085876465	27.5227546691895	27.5459098815918	27.6857872009277	27.5564002990723	27.4136905670166	27.343334197998	27.1041965484619	27.4793891906738	27.0741863250732	27.3398551940918	27.1235656738281	27.0317058563232	27.05930519104	27.4311752319336	26.1225700378418	27.0304431915283	27.1086883544922				6	6	6	58.9	58.9	58.9	19.053	0	117.94	4502300000	8	59	5	2	4	4	2	3	5	4	3	3	3	3	4	2	3	1	2	4	Q3TAH3;Q9CPP0	Q3TAH3;Q9CPP0	Nucleoplasmin-3	Npm3	2555
24.7645015716553	25.5034637451172	25.6935195922852	25.0766658782959	24.1824264526367	24.1080150604248	25.1765308380127	25.8316135406494	25.3344764709473	24.6075534820557	24.7566795349121	25.6571197509766	25.1855201721191	24.1952095031738	26.1819400787354	24.7533283233643	24.4143581390381	24.4017791748047				7	7	7	10.2	10.2	10.2	99.742	0	26.749	966670000	47	21	4	1	2	1	2	1	3	4	0	1	2	5	4	2	0	1	1	2	Q505Q0;Q3TAQ9;Q3TA68;Q3USW8;Q8BHI6;Q6NSU4;Q8VDN1	Q505Q0;Q3TAQ9;Q3TA68;Q3USW8;Q8BHI6		Wdr36	2559
29.129940032959	28.9711456298828	29.1126956939697	29.2318305969238	29.1704273223877	29.0850200653076	28.9981956481934	29.1963863372803	28.9890460968018	28.9804649353027	29.1452560424805	28.9088191986084	29.344181060791	29.2858180999756	29.1613254547119	28.9814434051514	29.1008167266846	29.0126533508301				16	16	16	74.8	74.8	74.8	29.395	0	323.31	28045000000	16	209	11	10	11	11	11	10	9	8	12	8	8	7	11	8	11	12	10	9	Q3TBW2;A2A715	Q3TBW2;A2A715	39S ribosomal protein L10, mitochondrial	Mrpl10	2565
26.1304359436035	26.1481781005859	25.8341484069824	25.9230670928955	25.8356437683105	26.3672466278076	25.6451816558838	26.3924102783203	26.0853328704834	25.6039371490479	26.420726776123	25.433708190918	26.265064239502	26.5607357025146	26.2572612762451	26.1769695281982	26.0774097442627	26.4931545257568				12	12	12	42.7	42.7	42.7	30.509	0	46.111	3230600000	14	77	4	5	3	5	3	7	4	4	5	2	5	5	7	6	7	4	4	6	Q3TC33;E0CYX9;E0CYP1;Q3TC33-2	Q3TC33;E0CYX9	Coiled-coil domain-containing protein 127	Ccdc127	2566
24.8023719787598	24.5682716369629	25.5427074432373	25.9116725921631	23.741662979126	25.5448055267334	25.5551719665527	25.4119625091553	25.4131908416748	25.4921913146973	26.4690704345703	24.7157802581787	25.1177673339844	24.7032012939453	25.8604145050049	24.8635864257813	24.8435153961182	25.1912288665771				7	7	7	15.2	15.2	15.2	86.769	0	21.622	814550000	42	27	1	1	1	0	1	3	2	3	2	6	1	1	1	1	1	1	2	1	Q3TC46;A0A494BB25	Q3TC46	Protein PAT1 homolog 1	Patl1	2567
27.2490711212158	26.9784736633301	27.3129386901855	27.2901763916016	27.258716583252	27.1639423370361	27.1798763275146	27.1470527648926	27.1669120788574	27.2451763153076	27.5667419433594	26.9499359130859	27.4016990661621	27.2708835601807	27.1385822296143	27.1252422332764	27.2628440856934	27.0980834960938				8	8	8	13.9	13.9	13.9	48.327	0	14.93	5555400000	14	62	3	3	2	4	5	4	2	5	5	6	4	5	5	5	4	4	7	4	Q3U3X8;Q3TC56;Q8BGA9;Q3UTE7;A0A2I3BQ74	Q3U3X8;Q3TC56;Q8BGA9;Q3UTE7	Mitochondrial inner membrane protein OXA1L	Oxa1l	2568
25.7142391204834	25.864574432373	25.7712516784668	25.8598918914795	25.301383972168	25.8759822845459	25.982852935791	26.47412109375	25.8073234558105	26.2471160888672	23.9148902893066	26.3127307891846	25.8650226593018	26.0517139434814	26.0609550476074	25.7430648803711	25.8992443084717	25.9035491943359				22	12	12	30.8	20.6	20.6	87.752	0	34.442	2642000000	48	71	7	8	10	6	6	10	9	13	7	14	5	14	6	8	8	6	7	6	Q3TCH7;Q8R1T2;Q3UD60;Q9CW15;Q3TLY0;E9PXT5;Q9CTG1;F6UV36	Q3TCH7;Q8R1T2;Q3UD60	Cullin-4A	Cul4a	2570
28.5957317352295	28.5481910705566	28.4978885650635	28.7007789611816	28.6130523681641	28.4482536315918	28.6174392700195	28.5004367828369	28.4997901916504	28.3139324188232	28.6371669769287	28.4793891906738	28.7457981109619	28.9113941192627	28.7661037445068	28.853141784668	28.7574501037598	28.8143634796143				23	23	23	40.9	40.9	40.9	66.289	0	301.74	38072000000	26	289	15	17	14	21	19	13	13	14	15	12	13	15	14	12	16	15	14	16	Q3TCN2;Q3TCN2-2	Q3TCN2;Q3TCN2-2	Putative phospholipase B-like 2;Putative phospholipase B-like 2 28 kDa form;Putative phospholipase B-like 2 40 kDa form;Putative phospholipase B-like 2 15 kDa form	Plbd2	2572
26.6172275543213	24.5849514007568	26.4431629180908	25.0702743530273	25.6082019805908	26.0643711090088	27.1187229156494	25.6855735778809	26.5174922943115	25.4161262512207	26.5877780914307	26.5291290283203	26.486478805542	26.267993927002	27.269458770752	26.6462268829346	27.1452083587646	27.4631061553955				14	14	14	36.2	36.2	36.2	60.519	0	136.24	4323500000	22	82	4	2	5	2	2	3	9	3	6	3	6	6	4	3	10	6	9	10	Q8CBM0;Q3TCR9;Q62523;Q7TQE2;Q8CD55;A0A0N4SVP4;A0A0N4SVD2;A0A0N4SUX7	Q8CBM0;Q3TCR9;Q62523;Q7TQE2;Q8CD55	Zyxin	Zyx	2573
26.6836471557617	27.0900268554688	27.1808242797852	26.8204326629639	27.2044315338135	27.0094528198242	26.616527557373	26.9096488952637	26.8288097381592	26.9898853302002	25.9504470825195	27.0230560302734	26.9743232727051	26.7248134613037	26.8557872772217	27.1591358184814	27.0946655273438	27.05930519104				15	15	15	44.1	44.1	44.1	46.62	0	99.522	5340500000	21	85	4	4	4	5	4	4	4	5	6	6	2	6	6	6	4	4	6	9	Q9R233-2;Q3U9A3;Q9D679;Q3TCU5;Q9R233;A0A068BIS1;Q5XW48;Q3TED6;Q91WI5;Q5XW51;Q5XW49;Q5XW52;A0A3Q4EGL0;Q5XW46;G3UZZ2;Q3U7C1;Q8C6N4;Q5XW47;Q5XW50	Q9R233-2;Q3U9A3;Q9D679;Q3TCU5;Q9R233;A0A068BIS1;Q5XW48;Q3TED6;Q91WI5;Q5XW51;Q5XW49;Q5XW52;A0A3Q4EGL0;Q5XW46;G3UZZ2	Tapasin	Tapbp	2574
25.2287979125977	25.6625881195068	24.9459457397461	24.8206119537354	25.2071304321289	25.6268711090088	25.9426612854004	26.0587692260742	26.1624431610107	26.2669773101807	25.8396606445313	25.92333984375	24.7137794494629	25.5389308929443	25.9320640563965	24.1312103271484	25.9457015991211	25.4821605682373				7	7	7	29.6	29.6	29.6	55.955	0	18.412	1464700000	23	28	1	2	1	1	0	1	3	3	4	5	3	2	0	1	2	1	2	1	Q3UD03;Q3TCV9;Q6NSR8;Q3U199;F6T2H5;Q3UMV8;Q6ZPF7	Q3UD03;Q3TCV9;Q6NSR8;Q3U199	Probable aminopeptidase NPEPL1	Npepl1	2575
27.4494743347168	27.5124683380127	27.1659545898438	27.4784622192383	27.3083457946777	27.136531829834	27.3776588439941	27.3145809173584	27.4396800994873	27.0669193267822	27.2478046417236	27.2301349639893	27.4679317474365	27.4096508026123	27.4817771911621	27.4130458831787	27.3517818450928	27.5083923339844				10	10	10	29	29	29	52.25	0	36.139	7485400000	21	89	6	4	6	4	5	6	4	4	6	5	5	5	4	5	6	4	6	5	Q3TCW3;Q99LJ1	Q3TCW3;Q99LJ1	Tissue alpha-L-fucosidase	Fuca1	2576
24.4134712219238	26.2043762207031	25.911958694458	26.0453319549561	26.2317295074463	26.1354751586914	26.7058277130127	26.5049877166748	26.3493022918701	26.5399494171143	24.4281692504883	26.3815593719482	25.7669124603271	26.2390327453613	25.9023990631104	24.7519378662109	24.6556911468506	25.9515590667725				7	7	7	19.3	19.3	19.3	59.851	0	27.271	2113100000	17	47	1	2	3	2	2	4	2	4	5	5	1	4	4	3	2	2	1	2	Q3TCW5;Q99J45;D3YUV1;A0A0J9YUQ4;A0A0J9YUZ6;A0A0J9YTX8	Q3TCW5;Q99J45;D3YUV1	Nuclear receptor-binding protein	Nrbp1	2577
28.5271625518799	28.2041053771973	28.2565593719482	28.0618305206299	28.3117694854736	28.172550201416	28.3517818450928	28.3553142547607	28.2631130218506	28.5494403839111	28.1493320465088	28.3257312774658	27.9677429199219	28.0428600311279	28.0854244232178	27.9194011688232	28.1699256896973	28.1962928771973				22	22	22	47.1	47.1	47.1	64.647	0	323.31	13934000000	24	147	10	7	10	9	5	11	10	11	9	10	9	12	8	6	4	8	9	7	Q3TD51;Q7M6Y3-2;Q7M6Y3-3;Q7M6Y3-4;Q7M6Y3-6;Q7M6Y3;Q7M6Y3-5;Q570Z8;A0A140LHQ8;A0A1L1SUR7;A0A140LHG9;Q3UI39;A0A087WSI9;E9QQ05;A0A5F8MPL3;E9Q9A3;E9QLK9;Q3TWS4;Q61548-2;Q61548-3;Q8BQA2;Q61548	Q3TD51;Q7M6Y3-2;Q7M6Y3-3;Q7M6Y3-4;Q7M6Y3-6;Q7M6Y3;Q7M6Y3-5;Q570Z8;A0A140LHQ8	Phosphatidylinositol-binding clathrin assembly protein	Picalm	2578
24.0625972747803	25.8589363098145	25.7942600250244	24.6472778320313	24.9786777496338	26.5886363983154	25.7140026092529	26.3696956634521	26.2044315338135	24.6047630310059	25.5329132080078	26.2090702056885	25.1803455352783	25.0883960723877	26.0032024383545	25.019458770752	24.7938098907471	24.5447673797607				5	5	5	26.9	26.9	26.9	38.055	0	26.124	1160200000	16	26	0	0	2	0	1	3	2	3	2	0	1	3	0	2	2	1	1	0	Q3UY11;Q3TD71;Q8K021;Q3TSA8;Q9D577;D3YTP4	Q3UY11;Q3TD71;Q8K021;Q3TSA8;Q9D577	Secretory carrier-associated membrane protein 1	Scamp1	2579
27.3771629333496	27.2534961700439	27.3417224884033	27.0855770111084	27.008171081543	27.3808002471924	27.7309799194336	27.581974029541	27.750150680542	27.8823871612549	27.7353763580322	27.5205821990967	27.2103900909424	27.3579177856445	27.1260299682617	27.3396854400635	27.2633819580078	27.3728523254395				23	23	22	50.4	50.4	48.8	55.832	0	147.43	16159000000	23	187	11	11	11	11	8	13	11	13	15	14	14	17	10	8	11	11	12	10	Q3TDA7;Q9WVE8;A0A2R8W6S4;Q3UP40;A0A2R8W750;A0A338P6P7;Q8BNK9	Q3TDA7;Q9WVE8;A0A2R8W6S4	Protein kinase C and casein kinase substrate in neurons protein 2	Pacsin2	2581
28.9498805999756	28.8193988800049	28.9177799224854	28.6890926361084	28.6329441070557	28.9095058441162	29.1717872619629	29.3401527404785	29.3888053894043	29.8019332885742	28.6651935577393	29.5438842773438	28.6386852264404	28.4870014190674	28.649450302124	29.0113201141357	28.9628429412842	28.7924385070801				32	32	32	51.6	51.6	51.6	68.709	0	323.31	19623000000	26	260	15	9	14	11	12	18	16	19	14	25	13	20	12	12	11	12	11	9	Q3TDD8;Q3UGC0;Q8BGD9;Q3TSY9;Q3TLQ9;Q3THB0;Q922K6;B2RWE8	Q3TDD8;Q3UGC0;Q8BGD9;Q3TSY9;Q3TLQ9;Q3THB0;Q922K6;B2RWE8	Eukaryotic translation initiation factor 4B	Eif4b	2582
26.6267280578613	26.9112510681152	26.9160442352295	26.2529010772705	26.7788143157959	27.1859359741211	27.0764312744141	26.8547172546387	26.7619247436523	27.0156326293945	26.9760723114014	27.0246429443359	26.4384593963623	26.5343341827393	24.6480464935303	26.4728202819824	25.1276607513428	26.5096912384033				10	10	10	63.2	63.2	63.2	32.723	0	254.23	4591400000	17	84	6	4	5	4	4	7	5	8	5	5	4	6	4	4	1	3	1	3	Q3TDI5;Q8VCI5;Q8VCI5-2	Q3TDI5;Q8VCI5;Q8VCI5-2	Peroxisomal biogenesis factor 19	Pex19	2584
27.7288417816162	27.5190830230713	27.8116416931152	27.7947025299072	27.5702209472656	27.4043807983398	27.2580871582031	27.4541893005371	27.3896064758301	27.4217376708984	26.915018081665	27.4795417785645	27.0554828643799	27.2218647003174	27.4545822143555	27.4845447540283	27.2525939941406	27.1704502105713				12	12	12	40.6	40.6	40.6	50.23	0	185.11	7739000000	20	118	9	6	6	7	6	5	5	6	7	9	5	7	4	4	6	5	6	5	Q3TDN2-2;Q3TDN2;D3Z2H4;D3YUP4;D6RE51;D3Z4G9	Q3TDN2-2;Q3TDN2;D3Z2H4	FAS-associated factor 2	Faf2	2585
27.9822883605957	27.8601169586182	27.8840770721436	27.7522583007813	27.7826309204102	27.7848777770996	27.7571640014648	27.8669109344482	27.6851863861084	27.644645690918	27.6497249603271	27.6931190490723	27.9839191436768	28.0730628967285	27.9376983642578	27.8825035095215	27.768440246582	27.862720489502				21	21	21	67	67	67	32.851	0	137.43	19709000000	18	206	9	12	13	11	12	11	13	10	13	13	10	13	11	10	11	10	12	10	Q8R164;Q3TDN8;Q8C1P4	Q8R164;Q3TDN8	Valacyclovir hydrolase	Bphl	2586
24.6072273254395	25.9201507568359	26.4883651733398	25.430004119873	24.984302520752	24.1461334228516	26.7900466918945	24.5854892730713	26.6603050231934	24.6190433502197	25.5450191497803	23.8071632385254	26.5929183959961	26.5947704315186	26.0253639221191	24.4577293395996	26.5551280975342	24.790843963623				9	5	5	25.2	15.1	15.1	48.906	0	4.2618	1282300000	26	22	4	1	5	0	1	2	5	4	5	5	2	4	5	5	3	4	5	3	Q8VEJ9;Q3TDX2;Q9CTW3	Q8VEJ9;Q3TDX2	Vacuolar protein sorting-associated protein 4A	Vps4a	2588
28.82790184021	28.6716537475586	28.9653224945068	28.6801300048828	28.6266918182373	28.8492393493652	28.7982292175293	28.9738292694092	29.0414257049561	29.1825542449951	28.8103561401367	29.0559749603271	29.0751056671143	28.9965801239014	28.7769012451172	29.0545768737793	29.0370063781738	29.0704803466797				13	13	13	77.4	77.4	77.4	29.43	0	229.93	23514000000	10	128	6	3	5	4	7	7	8	8	8	7	8	6	8	9	9	8	7	9	Q99KL9;Q3TE40;Q62193;F6V8R7	Q99KL9;Q3TE40;Q62193	Replication protein A 32 kDa subunit	Rpa2	2589
27.6501350402832	27.693717956543	27.7226657867432	27.6460208892822	27.5117149353027	27.7443885803223	27.4966316223145	27.673978805542	27.6349868774414	27.6508884429932	27.3962364196777	27.7809429168701	27.759578704834	27.8093128204346	28.1348667144775	27.6970367431641	27.9104499816895	27.9512157440186				17	17	17	83.1	83.1	83.1	37.27	0	307.97	17324000000	14	180	9	8	10	9	10	9	11	11	8	8	8	12	9	10	10	7	8	9	Q8BP92;Q3TE95;Q8BP39	Q8BP92;Q3TE95	Reticulocalbin-2	Rcn2	2590
29.3946838378906	29.3966865539551	29.6399116516113	29.4708824157715	29.4969749450684	29.496955871582	29.4773635864258	29.3873062133789	29.492359161377	29.2392482757568	29.476900100708	29.4439525604248	29.5313701629639	29.6227016448975	29.4931621551514	29.3559246063232	29.52467918396	29.4566192626953				47	47	47	57.4	57.4	57.4	60.85	0	323.31	89946000000	25	485	26	25	26	33	29	24	26	23	24	25	29	20	30	26	26	29	28	27	Z4YKB8;Q3TEA8-2;Q3TEA8;Z4YKA3;Q3TEA8-3;A2AM65;A2AM63;Q3B7C1;A2AM62;A2AM70;A2AM69	Z4YKB8;Q3TEA8-2;Q3TEA8;Z4YKA3;Q3TEA8-3;A2AM65	Heterochromatin protein 1-binding protein 3	Hp1bp3	2591
28.3508548736572	28.5023727416992	28.9137344360352	28.7523536682129	28.4142150878906	28.9153881072998	28.5585556030273	28.5803928375244	28.6680717468262	28.7126007080078	28.6776466369629	28.9135646820068	28.4706497192383	28.7198944091797	28.6223697662354	28.6828117370605	28.8248996734619	28.8729095458984				12	12	12	46.6	46.6	46.6	45.309	0	121.95	15356000000	19	125	7	6	5	7	7	6	8	4	6	3	7	8	4	6	6	5	7	9	Q3TEL5;Q6PDR1;Q9Z0M5	Q3TEL5;Q6PDR1;Q9Z0M5	Lipase;Lysosomal acid lipase/cholesteryl ester hydrolase	Lipa	2593
28.6993236541748	28.7168254852295	28.6305503845215	28.7127323150635	28.8623657226563	28.5325584411621	28.4855442047119	28.5604877471924	28.4474258422852	28.5186328887939	28.3282585144043	28.4759540557861	28.6751918792725	28.543773651123	28.6780490875244	28.6646518707275	28.4965934753418	28.3833160400391				33	32	32	63.2	61.8	61.8	54.614	0	323.31	51657000000	24	364	23	21	18	19	19	19	19	19	22	18	16	20	25	20	21	20	23	24	Q9CXT8;Q3TET5;D3Z1T9	Q9CXT8;Q3TET5	Mitochondrial-processing peptidase subunit beta	Pmpcb	2594
26.2464466094971	26.3411979675293	26.356424331665	26.3964653015137	25.7188625335693	26.2832851409912	26.0995693206787	26.4737186431885	26.431303024292	26.1256561279297	25.6392593383789	26.1819229125977	26.3769302368164	26.3970203399658	26.2969284057617	26.1937942504883	26.3071117401123	26.3479194641113				10	10	10	18.1	18.1	18.1	86.186	0	49.646	3343800000	40	49	4	4	4	4	2	3	4	4	4	5	3	6	5	4	5	4	3	3	Q3TEX7;Q80U63;Q3UGM1;Q80U63-2;A8Y5E5;A2A7Y8	Q3TEX7;Q80U63;Q3UGM1;Q80U63-2	Mitofusin-2	Mfn2	2596
27.6061134338379	27.7017364501953	27.7894248962402	27.5377140045166	27.4722003936768	27.6947135925293	28.2593002319336	28.1943206787109	28.0938091278076	28.4181613922119	28.0551204681396	28.4808521270752	27.7328567504883	27.8102321624756	27.8121929168701	27.807409286499	27.8205547332764	27.756908416748				21	21	21	59.7	59.7	59.7	49.029	0	156.59	20530000000	25	214	8	5	13	7	6	11	13	13	14	14	13	16	9	11	12	7	11	11	Q3TF02;Q8BWY3;Q3TL10;Q3U6V5;Q3TDF8;P70199	Q3TF02;Q8BWY3;Q3TL10;Q3U6V5;Q3TDF8;P70199	Eukaryotic peptide chain release factor subunit 1	Etf1	2598
31.0514831542969	31.1144599914551	31.2130355834961	31.1594848632813	31.2549610137939	31.2562561035156	30.9596118927002	31.0746974945068	31.0505104064941	30.9138488769531	30.9227352142334	31.0959091186523	31.0959720611572	30.9545612335205	30.9773273468018	30.8576412200928	30.9965133666992	30.9682235717773				61	61	58	85	85	85	54.54	0	323.31	251420000000	21	605	37	42	30	40	43	27	28	27	35	26	33	25	26	29	33	32	30	31	Q4FK11;Q3UM20;Q3TF40;Q99K48;Q3TFC2;Q3TTV7;Q3TMM5;Q99K48-2;B1AXT0	Q4FK11;Q3UM20;Q3TF40;Q99K48;Q3TFC2;Q3TTV7;Q3TMM5	Non-POU domain-containing octamer-binding protein	Nono	2599
28.9987602233887	28.966423034668	28.8799648284912	28.7910404205322	28.7969608306885	28.6828784942627	29.0248279571533	29.0519618988037	29.0699691772461	29.3488731384277	28.8120403289795	29.0747222900391	28.6287803649902	28.6120338439941	28.7597370147705	28.704080581665	28.839750289917	28.7341175079346				40	40	40	76.6	76.6	76.6	57.103	0	323.31	61099000000	36	374	20	22	21	20	20	27	25	27	24	27	24	25	20	17	21	21	23	23	Q3TF87;Q922B2;Q8BK18;Q3UJQ3;Q3TMC5;Q8BJY7	Q3TF87;Q922B2;Q8BK18;Q3UJQ3;Q3TMC5	Aspartate--tRNA ligase, cytoplasmic	Dars	2600
27.9202537536621	27.5983257293701	27.7722206115723	27.7023983001709	27.5167560577393	27.7671146392822	27.7490634918213	27.7835674285889	27.7198619842529	27.7642688751221	28.2082977294922	27.8889617919922	27.6690521240234	27.7120761871338	27.6493816375732	27.814884185791	27.7971153259277	27.6208686828613				18	18	17	58.5	58.5	56.2	39.472	0	193.68	15171000000	18	179	9	11	7	9	9	11	10	12	12	9	12	11	9	9	9	9	10	7	Q3TFA9;Q9JHJ0;Q8C3Z3;A0A1L1SQ12;A0A1L1SR42;A0A1L1SU70;Q9JKK7-3;Q9JKK7	Q3TFA9;Q9JHJ0;Q8C3Z3	Tropomodulin-3	Tmod3	2601
27.5133724212646	27.3333873748779	27.7696380615234	27.4907550811768	27.3776588439941	27.8134784698486	27.8219547271729	27.8841934204102	27.6500663757324	27.6471881866455	27.6203079223633	27.9317378997803	27.7922840118408	27.8551940917969	27.5482635498047	27.5624542236328	27.7335033416748	27.9389324188232				10	10	10	27.2	27.2	27.2	53.254	0	162.23	10379000000	10	85	7	7	6	6	5	8	5	5	6	4	5	7	5	6	4	5	5	6	Q5FWJ9;Q3UDG5;Q3U2X1;Q3TFE2;Q63850;Q3THR9;Q3UGJ7;A0A140LJH5;A0A140LJ77	Q5FWJ9;Q3UDG5;Q3U2X1;Q3TFE2;Q63850;Q3THR9;Q3UGJ7	Nuclear pore glycoprotein p62	Nup62	2602
24.657190322876	25.2374801635742	24.9212532043457	24.2426242828369	24.8031826019287	24.8615970611572	25.1922836303711	24.8330631256104	25.8048572540283	25.0253829956055	25.3344440460205	24.8061695098877	24.0260314941406	25.253719329834	24.9839553833008	25.7199001312256	25.2687454223633	24.4353523254395				3	3	3	11.3	11.3	11.3	50.418	0	7.4736	368740000	25	17	0	1	2	1	0	2	1	2	1	3	1	2	0	1	1	0	0	0	Q8BLS4;Q8BWW3;Q3U5N1;Q8BZ65;Q3TFH8;Q8BME1;Q9CYR6	Q8BLS4;Q8BWW3;Q3U5N1;Q8BZ65;Q3TFH8;Q8BME1;Q9CYR6	Phosphoacetylglucosamine mutase	Pgm3	2603
28.5548286437988	28.8759288787842	28.5777320861816	29.0429649353027	28.9753894805908	28.8168983459473	28.3828201293945	28.3905487060547	28.8699131011963	28.3839740753174	28.2494792938232	28.388744354248	28.4878063201904	28.3440532684326	28.3555660247803	28.5569114685059	28.5028667449951	28.4261837005615				12	12	12	48.9	48.9	48.9	22.135	0	122.8	20454000000	10	152	9	8	10	6	8	9	10	8	6	8	8	7	7	7	8	6	8	7	Q3TFP0;Q3UDH7;Q3UA07;Q3UYX6;Q9R0U0-3;Q9R0U0-2;Q9R0U0;Q3UXS8;Q8CF51;A3KG57	Q3TFP0;Q3UDH7;Q3UA07;Q3UYX6;Q9R0U0-3;Q9R0U0-2;Q9R0U0;Q3UXS8;Q8CF51	Serine/arginine-rich splicing factor 10	Srsf10	2604
24.9563312530518	25.3290977478027	25.3191719055176	23.9463024139404	25.0796508789063	24.5372638702393	24.8149452209473	23.7444686889648	25.2654933929443	24.6225433349609	24.2346210479736	23.8705501556396	24.5851078033447	24.4009342193604	24.070629119873	25.4058170318604	23.1984825134277	24.8689136505127				2	2	2	14.8	14.8	14.8	17.745	0	9.0855	518360000	10	25	1	2	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	Q3U9H3;Q3TFU7;Q61337;A0A494BBC4;F7ABX5;D3YZR8	Q3U9H3;Q3TFU7;Q61337;A0A494BBC4;F7ABX5;D3YZR8	Bcl2-associated agonist of cell death	Bad	2605
28.2236595153809	28.1253890991211	28.4769973754883	27.7405319213867	28.3836860656738	28.5876712799072	28.4095287322998	28.6919231414795	28.1504459381104	28.4629898071289	28.1092376708984	28.6458835601807	28.6785869598389	28.7363128662109	28.4713859558105	28.3359432220459	28.557825088501	28.2679862976074				12	12	11	36.6	36.6	36.6	27.127	0	278.92	21717000000	13	134	6	9	7	6	8	7	6	7	8	7	8	7	7	7	9	8	7	10	Q6PDC2;Q9CZL0;Q3TFU8;Q99KF1;A0A286YDS5;Q3U7N8;Q8BLM5	Q6PDC2;Q9CZL0;Q3TFU8;Q99KF1;A0A286YDS5;Q3U7N8;Q8BLM5	Transmembrane emp24 domain-containing protein 9	Tmed9	2606
